seed,time_solve,size_bytes
261, 239.30836701393127, 317875303
762, 178.83697891235352, 269498826
650, 197.35026812553406, 275496685
281, 209.62823700904846, 295997066
299, 195.23284268379211, 285311838
597, 211.29871940612793, 290858107
340, 226.6652193069458, 311848877
4, 206.6777105331421, 297140122
661, 197.7048282623291, 275631588
17, 263.94249987602234, 305577119
830, 190.52261877059937, 290248128
230, 237.46349620819092, 330788661
694, 207.69981265068054, 295554822
289, 213.59416460990906, 299319881
508, 214.66543912887573, 291387214
634, 221.80201625823975, 329363033
275, 206.14534401893616, 317307699
468, 194.20482635498047, 312860258
313, 262.56147933006287, 285077759
241, 201.5422854423523, 302952294
201, 189.30618023872375, 295587700
278, 190.8076901435852, 291479202
260, 221.4203336238861, 308288788
980, 221.38331508636475, 315305219
879, 193.48713040351868, 276292684
74, 236.45655989646912, 304415175
707, 200.73037838935852, 276184134
861, 178.77502965927124, 274547502
430, 212.73407673835754, 308821116
564, 187.9100251197815, 279960155
505, 174.1125509738922, 272760243
258, 214.88515639305115, 291486059
656, 214.82255482673645, 303271893
845, 218.73561239242554, 277814428
617, 230.92156386375427, 354249913
65, 214.72352004051208, 335177084
527, 184.5969226360321, 282044337
435, 196.16599941253662, 284147471
255, 233.8339741230011, 338580262
197, 214.546893119812, 269999065
673, 217.32420659065247, 320859839
809, 199.2447440624237, 281729201
693, 226.54049396514893, 324130285
602, 195.0975251197815, 321708816
398, 238.54088854789734, 309217252
819, 207.280517578125, 292566259
39, 222.40128827095032, 293561504
233, 212.8051540851593, 301671478
129, 210.08690810203552, 279357619
2, 220.60092449188232, 337237684
869, 251.87963771820068, 362021569
267, 229.88062143325806, 336992507
376, 205.4839906692505, 318859862
86, 221.12243223190308, 283561663
433, 208.49241495132446, 329146403
3, 208.5974678993225, 301306705
847, 179.44182133674622, 277802024
579, 194.3628625869751, 282563865
761, 208.34707760810852, 313409431
206, 223.38494896888733, 301353579
672, 183.94818592071533, 263681757
464, 246.65216732025146, 332296745
443, 195.8187279701233, 272639806
115, 232.3275556564331, 309661851
406, 211.7879581451416, 279819879
34, 211.90831542015076, 281843705
974, 209.98886489868164, 278326876
385, 227.95742082595825, 328237173
946, 187.0254545211792, 291667503
539, 198.47518825531006, 306965681
766, 194.9298059940338, 286846300
36, 230.18678307533264, 316374291
76, 179.57052445411682, 268323069
384, 187.97243905067444, 267480548
483, 191.2527403831482, 280015891
523, 208.65627098083496, 282526860
611, 217.77261877059937, 297426775
978, 214.3668065071106, 287722026
905, 184.96383428573608, 266375582
208, 206.60464763641357, 295071811
807, 225.0866150856018, 309653522
473, 156.92405724525452, 263121611
95, 205.9206783771515, 293388246
363, 174.86085891723633, 263076846
173, 190.90036940574646, 271396283
479, 217.816326379776, 302273951
286, 200.32801032066345, 275461995
371, 206.0207769870758, 284517850
151, 198.10893177986145, 326312390
282, 223.85082387924194, 293839139
350, 178.99306654930115, 314293374
806, 205.8926854133606, 278193474
785, 220.28812742233276, 308181104
304, 196.95624160766602, 281829272
12, 225.92694807052612, 309829568
953, 218.67159032821655, 337206000
906, 217.75402235984802, 301557990
566, 190.76781058311462, 269512470
44, 217.5225865840912, 294815149
569, 229.32897853851318, 330627751
701, 224.42006635665894, 309570433
735, 189.3589220046997, 275607480
10, 244.0686686038971, 323667582
706, 198.7958526611328, 283228210
794, 196.32398867607117, 280676624
181, 229.37544560432434, 306588979
838, 204.1176426410675, 313320614
521, 211.28446865081787, 304770086
122, 231.75498056411743, 323915199
927, 186.75171422958374, 290246045
654, 179.82253074645996, 273411161
149, 237.3361268043518, 300818885
577, 192.9427044391632, 260073253
453, 226.6180009841919, 306168511
868, 206.81712245941162, 291287480
210, 193.23843359947205, 273625772
184, 195.14112877845764, 288291037
604, 186.9244213104248, 270406558
535, 222.3575747013092, 313844595
374, 211.85380816459656, 315862446
658, 178.37741041183472, 272705881
386, 193.62959361076355, 279722864
72, 198.36417531967163, 293665126
354, 202.03970074653625, 298181339
456, 213.38497138023376, 277160427
779, 181.7095911502838, 264414774
622, 219.47882676124573, 307653718
225, 234.403977394104, 324654296
83, 193.62373638153076, 288165119
714, 172.23387455940247, 275352296
501, 216.55202913284302, 310552057
802, 198.34851336479187, 283952064
490, 203.9837305545807, 296878005
968, 150.0271270275116, 275913514
152, 180.27829098701477, 279385955
426, 219.33074164390564, 316682539
568, 205.76171922683716, 284536225
326, 236.69808268547058, 353562976
452, 239.86650919914246, 338849553
651, 203.0258333683014, 305065547
57, 189.0176773071289, 279701847
133, 222.199777841568, 295549736
804, 204.71986484527588, 285717883
548, 214.67778515815735, 296909241
211, 219.54324865341187, 348813267
46, 230.00554299354553, 294498815
67, 221.59807467460632, 297047246
477, 202.20928645133972, 295096874
942, 197.85613703727722, 278147935
177, 206.61632919311523, 281765118
454, 216.0500419139862, 328033496
607, 200.9828290939331, 273803111
781, 221.65082383155823, 312232128
